variable_name,standardized_title,standardized_label,wave,file,codebook_file,block,question_label,question_text,item_text,question_type,dtype_observed,rows,nonempty_n,valid_n,missing_pct,unique_valid_values,example_values_raw,example_values_decoded,top_value_counts,value_labels,codebook_comment,display_skip_logic,migration_family
w1_q28x30_txt,Household Migration Reasons,hh_migr_reasn30_txt,w1,bemp_w1.csv,bemp_w1_codebook.csv,Household Composition and Migration History,Household Migration Reasons,Why have you shifted the location of your household? [multiple choice],Other general:,Open Text Box,string,2170,2170,8,99.63,8,"[""Famine"", ""They came here 12 y ago"", ""No reason"", ""Her husband was an addict and alcoholic. He sold everything for gambling and moved from Nilphamari to here."", ""Now he lives in his Father-in-law's house"", ""Family problem"", ""Born in another place"", ""this is my father's land""]","[""Famine"", ""They came here 12 y ago"", ""No reason"", ""Her husband was an addict and alcoholic. He sold everything for gambling and moved from Nilphamari to here."", ""Now he lives in his Father-in-law's house"", ""Family problem"", ""Born in another place"", ""this is my father's land""]","{""Famine"": 1, ""They came here 12 y ago"": 1, ""No reason"": 1, ""Her husband was an addict and alcoholic. He sold everything for gambling and moved from Nilphamari to here."": 1, ""Now he lives in his Father-in-law's house"": 1, ""Family problem"": 1, ""Born in another place"": 1, ""this is my father's land"": 1}",{},,"If (w1_reg3 [Respondent Type] = ""Household head"" OR w1_reg3 [Respondent Type] = ""Youth"") | If w1_reg3 [Respondent Type] = ""Household head"" |",reason for moving/return
w1_q28x4,Household Migration Reasons,hh_migr_reasn4,w1,bemp_w1.csv,bemp_w1_codebook.csv,Household Composition and Migration History,Household Migration Reasons,Why have you shifted the location of your household? [multiple choice],"Other sudden-onset disaster (storm, landslide, cyclone, flash flood, earthquake) [specify event type]",Multiple Choice,integer-coded,2170,2170,553,74.52,1,"[""0""]","[""Not Selected""]","{""0"": 553}","{""0"": ""Not Selected"", ""1"": ""Selected""}",,"If (w1_reg3 [Respondent Type] = ""Household head"" OR w1_reg3 [Respondent Type] = ""Youth"") | If w1_reg3 [Respondent Type] = ""Household head"" |",reason for moving/return
w1_q28x4_txt,Household Migration Reasons,hh_migr_reasn4_txt,w1,bemp_w1.csv,bemp_w1_codebook.csv,Household Composition and Migration History,Household Migration Reasons,Why have you shifted the location of your household? [multiple choice],"Other sudden-onset disaster (storm, landslide, cyclone, flash flood, earthquake) [specify event type]",Open Text Box,undetermined (no valid values),2170,2170,0,100.0,0,[],[],{},{},,"If (w1_reg3 [Respondent Type] = ""Household head"" OR w1_reg3 [Respondent Type] = ""Youth"") | If w1_reg3 [Respondent Type] = ""Household head"" |",reason for moving/return
w1_q28x5,Household Migration Reasons,hh_migr_reasn5,w1,bemp_w1.csv,bemp_w1_codebook.csv,Household Composition and Migration History,Household Migration Reasons,Why have you shifted the location of your household? [multiple choice],Water shortage/Drought,Multiple Choice,integer-coded,2170,2170,553,74.52,2,"[""0"", ""1""]","[""Not Selected"", ""Selected""]","{""0"": 552, ""1"": 1}","{""0"": ""Not Selected"", ""1"": ""Selected""}",,"If (w1_reg3 [Respondent Type] = ""Household head"" OR w1_reg3 [Respondent Type] = ""Youth"") | If w1_reg3 [Respondent Type] = ""Household head"" |",reason for moving/return
w1_q28x6,Household Migration Reasons,hh_migr_reasn6,w1,bemp_w1.csv,bemp_w1_codebook.csv,Household Composition and Migration History,Household Migration Reasons,Why have you shifted the location of your household? [multiple choice],Other environmental push factor:,Multiple Choice,integer-coded,2170,2170,553,74.52,1,"[""0""]","[""Not Selected""]","{""0"": 553}","{""0"": ""Not Selected"", ""1"": ""Selected""}",,"If (w1_reg3 [Respondent Type] = ""Household head"" OR w1_reg3 [Respondent Type] = ""Youth"") | If w1_reg3 [Respondent Type] = ""Household head"" |",reason for moving/return
w1_q28x6_txt,Household Migration Reasons,hh_migr_reasn6_txt,w1,bemp_w1.csv,bemp_w1_codebook.csv,Household Composition and Migration History,Household Migration Reasons,Why have you shifted the location of your household? [multiple choice],Other environmental push factor:,Open Text Box,undetermined (no valid values),2170,2170,0,100.0,0,[],[],{},{},,"If (w1_reg3 [Respondent Type] = ""Household head"" OR w1_reg3 [Respondent Type] = ""Youth"") | If w1_reg3 [Respondent Type] = ""Household head"" |",reason for moving/return
w1_q28x7,Household Migration Reasons,hh_migr_reasn7,w1,bemp_w1.csv,bemp_w1_codebook.csv,Household Composition and Migration History,Household Migration Reasons,Why have you shifted the location of your household? [multiple choice],Not enough income from livelihood sources,Multiple Choice,integer-coded,2170,2170,553,74.52,2,"[""0"", ""1""]","[""Not Selected"", ""Selected""]","{""0"": 516, ""1"": 37}","{""0"": ""Not Selected"", ""1"": ""Selected""}",,"If (w1_reg3 [Respondent Type] = ""Household head"" OR w1_reg3 [Respondent Type] = ""Youth"") | If w1_reg3 [Respondent Type] = ""Household head"" |",reason for moving/return
w1_q28x8,Household Migration Reasons,hh_migr_reasn8,w1,bemp_w1.csv,bemp_w1_codebook.csv,Household Composition and Migration History,Household Migration Reasons,Why have you shifted the location of your household? [multiple choice],Unemployment,Multiple Choice,integer-coded,2170,2170,553,74.52,2,"[""0"", ""1""]","[""Not Selected"", ""Selected""]","{""0"": 532, ""1"": 21}","{""0"": ""Not Selected"", ""1"": ""Selected""}",,"If (w1_reg3 [Respondent Type] = ""Household head"" OR w1_reg3 [Respondent Type] = ""Youth"") | If w1_reg3 [Respondent Type] = ""Household head"" |",reason for moving/return
w1_q28x88,Household Migration Reasons,hh_migr_reasn88,w1,bemp_w1.csv,bemp_w1_codebook.csv,Household Composition and Migration History,Household Migration Reasons,Why have you shifted the location of your household? [multiple choice],DK,Multiple Choice,integer-coded,2170,2170,553,74.52,2,"[""0"", ""1""]","[""Not Selected"", ""Selected""]","{""0"": 552, ""1"": 1}","{""0"": ""Not Selected"", ""1"": ""Selected""}",,"If (w1_reg3 [Respondent Type] = ""Household head"" OR w1_reg3 [Respondent Type] = ""Youth"") | If w1_reg3 [Respondent Type] = ""Household head"" |",reason for moving/return
w1_q28x9,Household Migration Reasons,hh_migr_reasn9,w1,bemp_w1.csv,bemp_w1_codebook.csv,Household Composition and Migration History,Household Migration Reasons,Why have you shifted the location of your household? [multiple choice],No land available for farming,Multiple Choice,integer-coded,2170,2170,553,74.52,2,"[""0"", ""1""]","[""Not Selected"", ""Selected""]","{""0"": 540, ""1"": 13}","{""0"": ""Not Selected"", ""1"": ""Selected""}",,"If (w1_reg3 [Respondent Type] = ""Household head"" OR w1_reg3 [Respondent Type] = ""Youth"") | If w1_reg3 [Respondent Type] = ""Household head"" |",reason for moving/return
w1_q28x99,Household Migration Reasons,hh_migr_reasn99,w1,bemp_w1.csv,bemp_w1_codebook.csv,Household Composition and Migration History,Household Migration Reasons,Why have you shifted the location of your household? [multiple choice],RA,Multiple Choice,integer-coded,2170,2170,553,74.52,1,"[""0""]","[""Not Selected""]","{""0"": 553}","{""0"": ""Not Selected"", ""1"": ""Selected""}",,"If (w1_reg3 [Respondent Type] = ""Household head"" OR w1_reg3 [Respondent Type] = ""Youth"") | If w1_reg3 [Respondent Type] = ""Household head"" |",reason for moving/return
w1_q79,Migration Family Member City,migr_fam_membr_city,w1,bemp_w1.csv,bemp_w1_codebook.csv,"Migrant History - Spouse, Child, Sibling",Migration Family Member City,What is the name of the city to which he/she went?,,Single Choice,integer-coded,2170,2170,163,92.49,1,"[""1""]","[""[enter name of city or town]""]","{""1"": 163}","{""1"": ""[enter name of city or town]"", ""-8"": ""DK"", ""-9"": ""RA""}","Whether this question refers to the respondent's spouse, child, or sibling is stored in the \hyperlink{TreatmentVariables}{Treatment Variables}. If the spouse/child/sibling moved more than once, then the questions in this block refer to the last of these moves.","If (w1_q44 [Migration Participants] = ""Spouse"" OR w1_q44x7_txt [Migration Participants] is not empty OR w1_q44x5_txt [Migration Participants] is not empty) AND w1_q44 [Migration Participants] != ""Respondent"" | If w1_q77 [Migration Family Member Rural Urban] = ""City"" |",move/destination outcome
w1_q79_txt,Migration Family Member City,migr_fam_membr_city_txt,w1,bemp_w1.csv,bemp_w1_codebook.csv,"Migrant History - Spouse, Child, Sibling",Migration Family Member City,What is the name of the city to which he/she went?,,Open Text Box,string,2170,2170,163,92.49,15,"[""Dhaka"", ""Gazipur"", ""Tangail"", ""Mymensingh"", ""Manikganj"", ""Chittagong"", ""Bogura"", ""Noakhali""]","[""Dhaka"", ""Gazipur"", ""Tangail"", ""Mymensingh"", ""Manikganj"", ""Chittagong"", ""Bogura"", ""Noakhali""]","{""Dhaka"": 109, ""Gazipur"": 14, ""Tangail"": 13, ""Mymensingh"": 4, ""Manikganj"": 3, ""Chittagong"": 3, ""Bogura"": 3, ""Noakhali"": 3, ""Narayanganj"": 3, ""Sirajganj"": 2}",{},"Whether this question refers to the respondent's spouse, child, or sibling is stored in the \hyperlink{TreatmentVariables}{Treatment Variables}. If the spouse/child/sibling moved more than once, then the questions in this block refer to the last of these moves.","If (w1_q44 [Migration Participants] = ""Spouse"" OR w1_q44x7_txt [Migration Participants] is not empty OR w1_q44x5_txt [Migration Participants] is not empty) AND w1_q44 [Migration Participants] != ""Respondent"" | If w1_q77 [Migration Family Member Rural Urban] = ""City"" |",move/destination outcome
w1_q76,Migration Family Member Country,migr_fam_membr_cntr,w1,bemp_w1.csv,bemp_w1_codebook.csv,"Migrant History - Spouse, Child, Sibling",Migration Family Member Country,To which country did he/she go?,,Single Choice,integer-coded,2170,2170,45,97.93,1,"[""1""]","[""[enter name of country]""]","{""1"": 45}","{""1"": ""[enter name of country]"", ""-8"": ""DK"", ""-9"": ""RA""}","Whether this question refers to the respondent's spouse, child, or sibling is stored in the \hyperlink{TreatmentVariables}{Treatment Variables}. If the spouse/child/sibling moved more than once, then the questions in this block refer to the last of these moves.","If (w1_q44 [Migration Participants] = ""Spouse"" OR w1_q44x7_txt [Migration Participants] is not empty OR w1_q44x5_txt [Migration Participants] is not empty) AND w1_q44 [Migration Participants] != ""Respondent"" | If w1_q75 [Migration Family Member Domestic Abroad] = ""Abroad"" |",move/destination outcome
w1_q76_txt,Migration Family Member Country,migr_fam_membr_cntr_txt,w1,bemp_w1.csv,bemp_w1_codebook.csv,"Migrant History - Spouse, Child, Sibling",Migration Family Member Country,To which country did he/she go?,,Open Text Box,string,2170,2170,45,97.93,10,"[""Saudi-Arabia"", ""Malaysia"", ""Singapore"", ""Qatar"", ""Libya"", ""Kuwait"", ""India"", ""Dubai""]","[""Saudi-Arabia"", ""Malaysia"", ""Singapore"", ""Qatar"", ""Libya"", ""Kuwait"", ""India"", ""Dubai""]","{""Saudi-Arabia"": 16, ""Malaysia"": 9, ""Singapore"": 6, ""Qatar"": 5, ""Libya"": 3, ""Kuwait"": 2, ""India"": 1, ""Dubai"": 1, ""Maldives"": 1, ""Bahrain"": 1}",{},"Whether this question refers to the respondent's spouse, child, or sibling is stored in the \hyperlink{TreatmentVariables}{Treatment Variables}. If the spouse/child/sibling moved more than once, then the questions in this block refer to the last of these moves.","If (w1_q44 [Migration Participants] = ""Spouse"" OR w1_q44x7_txt [Migration Participants] is not empty OR w1_q44x5_txt [Migration Participants] is not empty) AND w1_q44 [Migration Participants] != ""Respondent"" | If w1_q75 [Migration Family Member Domestic Abroad] = ""Abroad"" |",move/destination outcome
w1_q75,Migration Family Member Domestic Abroad,migr_fam_membr_dmstc_abrod,w1,bemp_w1.csv,bemp_w1_codebook.csv,"Migrant History - Spouse, Child, Sibling",Migration Family Member Domestic Abroad,Did he/she go to a location inside Bangladesh or abroad?,,Single Choice,integer-coded,2170,2170,265,87.79,2,"[""1"", ""2""]","[""In Bangladesh"", ""Abroad""]","{""1"": 217, ""2"": 48}","{""1"": ""In Bangladesh"", ""2"": ""Abroad"", ""-8"": ""DK"", ""-9"": ""RA""}","Whether this question refers to the respondent's spouse, child, or sibling is stored in the \hyperlink{TreatmentVariables}{Treatment Variables}. If the spouse/child/sibling moved more than once, then the questions in this block refer to the last of these moves.","If (w1_q44 [Migration Participants] = ""Spouse"" OR w1_q44x7_txt [Migration Participants] is not empty OR w1_q44x5_txt [Migration Participants] is not empty) AND w1_q44 [Migration Participants] != ""Respondent"" | |",move/destination outcome
w1_q72,Migration Family Member Duration,migr_fam_membr_durat,w1,bemp_w1.csv,bemp_w1_codebook.csv,"Migrant History - Spouse, Child, Sibling",Migration Family Member Duration,For how long did he/she leave?,,Single Choice,integer-coded,2170,2170,260,88.02,6,"[""1"", ""6"", ""4"", ""5"", ""3"", ""2""]","[""He/she has not returned yet"", ""More than a year [specify number of years if they indicate a specific duration]:"", ""Months (< 12 months) [specify number of months if they indicate a specific duration]:"", ""One year"", ""Weeks (< 1 month)"", ""Days (< 1 week)""]","{""1"": 158, ""6"": 49, ""4"": 34, ""5"": 9, ""3"": 7, ""2"": 3}","{""1"": ""He/she has not returned yet"", ""2"": ""Days (< 1 week)"", ""3"": ""Weeks (< 1 month)"", ""4"": ""Months (< 12 months) [specify number of months if they indicate a specific duration]:"", ""5"": ""One year"", ""6"": ""More than a year [specify number of years if they indicate a specific duration]:"", ""-8"": ""DK"", ""-9"": ""RA""}","Whether this question refers to the respondent's spouse, child, or sibling is stored in the \hyperlink{TreatmentVariables}{Treatment Variables}. If the spouse/child/sibling moved more than once, then the questions in this block refer to the last of these moves.","If (w1_q44 [Migration Participants] = ""Spouse"" OR w1_q44x7_txt [Migration Participants] is not empty OR w1_q44x5_txt [Migration Participants] is not empty) AND w1_q44 [Migration Participants] != ""Respondent"" | |",timing/temporary/permanent/return
w1_q72_txt,Migration Family Member Duration,migr_fam_membr_durat_txt,w1,bemp_w1.csv,bemp_w1_codebook.csv,"Migrant History - Spouse, Child, Sibling",Migration Family Member Duration,For how long did he/she leave?,,Open Text Box,continuous numeric,2170,2170,78,96.41,14,"[""2"", ""3"", ""4"", ""6"", ""1"", ""5"", ""8"", ""20""]","[""2"", ""3"", ""4"", ""6"", ""1"", ""5"", ""8"", ""20""]","{""2"": 20, ""3"": 15, ""4"": 14, ""6"": 7, ""1"": 7, ""5"": 6, ""8"": 2, ""20"": 1, ""24"": 1, ""29"": 1}",{},"Whether this question refers to the respondent's spouse, child, or sibling is stored in the \hyperlink{TreatmentVariables}{Treatment Variables}. If the spouse/child/sibling moved more than once, then the questions in this block refer to the last of these moves.","If (w1_q44 [Migration Participants] = ""Spouse"" OR w1_q44x7_txt [Migration Participants] is not empty OR w1_q44x5_txt [Migration Participants] is not empty) AND w1_q44 [Migration Participants] != ""Respondent"" | |",timing/temporary/permanent/return
w1_q67,Migration Family Member Frequency,migr_fam_membr_freq,w1,bemp_w1.csv,bemp_w1_codebook.csv,"Migrant History - Spouse, Child, Sibling",Migration Family Member Frequency,"How often has he/she migrated within the last 5 years? [Enter ""0"" if spouse/child/sibling hasn't migrated within past five years - ATTENTION: This will skip to the end of the block with no possibility of going back]",,Single Choice,integer-coded,2170,2170,246,88.66,1,"[""1""]","[""Number:""]","{""1"": 246}","{""1"": ""Number:"", ""-8"": ""DK"", ""-9"": ""RA""}","Whether this question refers to the respondent's spouse, child, or sibling is stored in the \hyperlink{TreatmentVariables}{Treatment Variables}. If the spouse/child/sibling moved more than once, then the questions in this block refer to the last of these moves. This variable refers to different time periods in different survey waves, namely to the last 5 years in w1, to the last year in the other in-person surveys (w6_N, w6_M, w12_N, w12_M, w14_N, and w14_M), and to the last month in the phone surveys.","If (w1_q44 [Migration Participants] = ""Spouse"" OR w1_q44x7_txt [Migration Participants] is not empty OR w1_q44x5_txt [Migration Participants] is not empty) AND w1_q44 [Migration Participants] != ""Respondent"" | | If ""Number"" is equal to 0, skip to: End of Block",migration history/outcome
